Order Line,Order ID,Bar code value,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Sales,Quantity,Discount,Profit
7423,OF-2022-105991,33172431,2022-10-26,2022-10-27,First Class,LH-17020,OFF-BI-10003274,9.552,8,0.7,-7.3232
7424,OF-2022-105991,41712830,2022-10-26,2022-10-27,First Class,LH-17020,FUR-BO-10004467,89.991,3,0.7,-152.9847
7425,OF-2022-160724,05539966,2022-10-26,2022-10-31,Standard Class,YS-21880,OFF-BI-10004965,34.5,3,0,15.525
7426,OF-2022-107552,24253509,2022-10-26,2022-10-26,Same Day,AI-10855,OFF-PA-10002947,6.68,1,0,3.2064
7427,OF-2022-140242,90194202,2022-10-27,2022-11-01,Standard Class,ML-17755,OFF-AR-10004752,6.408,3,0.2,0.6408
7428,OF-2022-140242,83216416,2022-10-27,2022-11-01,Standard Class,ML-17755,TEC-AC-10004659,408.744,7,0.2,76.6395
7429,OF-2022-167668,30817651,2022-10-27,2022-10-29,First Class,TC-21295,OFF-LA-10004544,59.2,4,0,29.6
7430,OF-2022-156769,20820023,2022-10-27,2022-10-30,First Class,GZ-14470,OFF-AR-10003179,54.66,6,0,18.0378
7431,ON-2022-133200,86295683,2022-10-27,2022-11-01,Standard Class,DB-13555,OFF-BI-10002827,11.06,10,0.8,-18.802
7432,ON-2022-133200,58575023,2022-10-27,2022-11-01,Standard Class,DB-13555,FUR-BO-10001601,623.4648,7,0.32,-119.1918
7433,ON-2022-133200,58904916,2022-10-27,2022-11-01,Standard Class,DB-13555,OFF-ST-10001932,772.68,5,0.2,-57.951
7434,OF-2022-144498,59647387,2022-10-27,2022-10-27,Same Day,MB-18085,OFF-BI-10003982,68.541,11,0.7,-52.5481
7435,OF-2022-144498,43436296,2022-10-27,2022-10-27,Same Day,MB-18085,TEC-PH-10004977,627.168,4,0.2,70.5564
7436,OF-2022-144498,01510113,2022-10-27,2022-10-27,Same Day,MB-18085,OFF-LA-10003510,122.12,5,0.2,39.689
7437,OF-2022-133487,92017754,2022-10-27,2022-10-30,Second Class,TS-21655,OFF-AP-10001271,152.94,3,0,41.2938
7438,OF-2022-145779,32704230,2022-10-27,2022-10-31,Standard Class,DB-13615,OFF-PA-10002254,84.416,4,0.2,27.4352
7439,ON-2022-162124,21753464,2022-10-27,2022-10-31,Standard Class,JF-15490,TEC-AC-10001990,191.968,4,0.2,28.7952
7440,OF-2022-141733,41029333,2022-10-28,2022-11-01,Standard Class,RW-19540,FUR-CH-10004086,1458.65,5,0,423.0085
7441,OF-2022-141733,99257848,2022-10-28,2022-11-01,Standard Class,RW-19540,FUR-CH-10002017,26.64,1,0,7.4592
7442,OF-2022-141733,62995618,2022-10-28,2022-11-01,Standard Class,RW-19540,FUR-CH-10000595,476.8,2,0,119.2
7443,OF-2022-141733,70599345,2022-10-28,2022-11-01,Standard Class,RW-19540,OFF-AP-10001563,87.444,2,0.1,18.4604
7444,OF-2022-159688,02750514,2022-10-28,2022-11-02,Standard Class,AB-10060,TEC-AC-10000736,79.99,1,0,28.7964
7445,OF-2022-102820,63135602,2022-10-28,2022-11-01,Standard Class,CS-11950,TEC-PH-10003437,419.944,7,0.2,52.493
7446,OF-2022-149181,88753543,2022-10-29,2022-11-02,Standard Class,MD-17350,FUR-CH-10004540,47.992,2,0.3,-2.0568
7447,OF-2022-133865,37537653,2022-10-29,2022-11-02,Standard Class,PS-19045,TEC-CO-10001046,3359.952,6,0.2,1049.985
7448,OF-2022-156895,09450981,2022-10-29,2022-11-02,Standard Class,DJ-13510,FUR-CH-10003535,128.058,3,0.3,-23.7822
7449,ON-2022-104451,24417218,2022-10-29,2022-11-02,Second Class,MM-18055,OFF-AP-10000692,81.08,4,0,22.7024
7450,OF-2022-107797,03126931,2022-10-29,2022-11-01,Second Class,EB-13705,OFF-PA-10003848,41.472,8,0.2,14.5152
7451,OF-2022-134810,52392433,2022-10-30,2022-10-31,First Class,MC-17605,OFF-EN-10002504,65.232,3,0.2,22.0158
7452,OF-2022-134810,58017713,2022-10-30,2022-10-31,First Class,MC-17605,FUR-CH-10001270,207,3,0.2,25.875
7453,OF-2022-118199,32423721,2022-10-30,2022-11-01,First Class,LB-16795,OFF-BI-10004330,147.92,5,0.2,46.225
7454,OF-2022-118199,41659591,2022-10-30,2022-11-01,First Class,LB-16795,OFF-ST-10000604,104.28,3,0,26.07
7455,OF-2022-118199,84791937,2022-10-30,2022-11-01,First Class,LB-16795,FUR-TA-10004154,286.85,1,0,63.107
7456,OF-2022-118199,42075777,2022-10-30,2022-11-01,First Class,LB-16795,OFF-ST-10000636,66.96,4,0,2.6784
7457,OF-2022-118199,20025674,2022-10-30,2022-11-01,First Class,LB-16795,TEC-AC-10004171,199.98,2,0,87.9912
7458,OF-2022-133823,79922336,2022-11-01,2022-11-02,Same Day,LP-17080,OFF-PA-10002870,37.44,6,0,16.848
7459,OF-2022-133823,26752395,2022-11-01,2022-11-02,Same Day,LP-17080,OFF-LA-10004545,37.59,3,0,17.6673
7460,OF-2022-133823,10661393,2022-11-01,2022-11-02,Same Day,LP-17080,OFF-BI-10000962,26.032,2,0.2,9.4366
7461,OF-2022-140298,22002036,2022-11-01,2022-11-07,Standard Class,JK-16120,OFF-AR-10003481,5.248,2,0.2,0.5904
7462,OF-2022-140298,06160404,2022-11-01,2022-11-07,Standard Class,JK-16120,OFF-ST-10004180,74.416,2,0.2,-14.8832
7463,OF-2022-140298,45618829,2022-11-01,2022-11-07,Standard Class,JK-16120,OFF-PA-10003657,6.848,2,0.2,2.14
7464,OF-2022-140298,88394228,2022-11-01,2022-11-07,Standard Class,JK-16120,FUR-FU-10001967,7.996,1,0.6,-6.9965
7465,ON-2022-139647,86620480,2022-11-01,2022-11-03,First Class,TS-21370,FUR-BO-10004467,209.979,7,0.7,-356.9643
7466,OF-2022-115322,21556008,2022-11-01,2022-11-06,Second Class,ZC-21910,OFF-AR-10004456,43.92,3,0,12.7368
7467,ON-2022-158218,99140134,2022-11-02,2022-11-05,Second Class,AC-10420,OFF-ST-10000563,127.92,5,0.2,-15.99
7468,ON-2022-158218,78866746,2022-11-02,2022-11-05,Second Class,AC-10420,OFF-BI-10002133,34.24,4,0.8,-53.072
7469,OF-2022-104577,55504883,2022-11-02,2022-11-07,Standard Class,CK-12205,OFF-PA-10000659,87.6,5,0,42.048
7470,ON-2022-106796,27039237,2022-11-02,2022-11-09,Standard Class,JP-16135,OFF-AR-10003504,10.272,3,0.2,1.1556
7471,OF-2022-117632,39739428,2022-11-02,2022-11-08,Standard Class,CS-12175,OFF-SU-10000157,238.62,2,0,4.7724
7472,OF-2022-117632,26934814,2022-11-02,2022-11-08,Standard Class,CS-12175,OFF-AP-10004868,7.77,1,0,2.0979
7473,OF-2022-117632,68090362,2022-11-02,2022-11-08,Standard Class,CS-12175,FUR-TA-10001520,285.48,5,0.2,-10.7055
7474,OF-2022-117632,06064698,2022-11-02,2022-11-08,Standard Class,CS-12175,OFF-BI-10001900,19.168,4,0.2,6.4692
7475,OF-2022-152226,71472518,2022-11-02,2022-11-06,Standard Class,JH-15910,OFF-LA-10000443,5.904,2,0.2,1.9926
7476,OF-2022-122175,82971153,2022-11-02,2022-11-04,Second Class,CA-12775,FUR-FU-10000719,42.85,5,0,15.426
7477,OF-2022-122175,14934811,2022-11-02,2022-11-04,Second Class,CA-12775,OFF-LA-10002271,6.16,2,0,2.9568
7478,OF-2022-122175,57030899,2022-11-02,2022-11-04,Second Class,CA-12775,OFF-SU-10004661,17,2,0,4.42
7479,OF-2022-122175,49899094,2022-11-02,2022-11-04,Second Class,CA-12775,TEC-AC-10004859,87.4,5,0,34.96
7480,OF-2022-100748,58492144,2022-11-03,2022-11-10,Standard Class,RB-19795,OFF-LA-10000240,58.48,8,0,27.4856
7481,OF-2022-149048,43952787,2022-11-03,2022-11-07,Standard Class,BM-11650,OFF-EN-10003296,180.96,2,0,81.432
7482,OF-2022-149048,05164450,2022-11-03,2022-11-07,Standard Class,BM-11650,OFF-BI-10004632,914.97,3,0,411.7365
7483,OF-2022-149048,79505513,2022-11-03,2022-11-07,Standard Class,BM-11650,TEC-PH-10002310,587.97,3,0,158.7519
7484,OF-2022-149048,52643426,2022-11-03,2022-11-07,Standard Class,BM-11650,OFF-ST-10000078,530.34,2,0,95.4612
7485,OF-2022-149048,49902260,2022-11-03,2022-11-07,Standard Class,BM-11650,OFF-PA-10001752,14.94,3,0,7.3206
7486,OF-2022-161655,66679636,2022-11-03,2022-11-08,Second Class,CW-11905,OFF-BI-10002082,299.52,9,0,149.76
7487,OF-2022-104318,00640871,2022-11-03,2022-11-08,Standard Class,FH-14275,OFF-AP-10000358,20.768,2,0.2,2.3364
7488,OF-2022-137785,71123833,2022-11-03,2022-11-07,Standard Class,MH-18115,FUR-CH-10001482,458.43,5,0.3,-124.431
7489,OF-2022-143686,21855097,2022-11-04,2022-11-04,Same Day,PJ-19015,FUR-FU-10000794,18.28,2,0,6.2152
7490,OF-2022-143686,02178555,2022-11-04,2022-11-04,Same Day,PJ-19015,TEC-AC-10001838,1399.93,7,0,601.9699
7491,OF-2022-133641,07927602,2022-11-04,2022-11-11,Standard Class,EJ-14155,OFF-EN-10004955,48.69,9,0,23.8581
7492,OF-2022-115546,11520162,2022-11-04,2022-11-08,Standard Class,AH-10465,TEC-PH-10002834,539.97,3,0,134.9925
7493,OF-2022-115546,43692992,2022-11-04,2022-11-08,Standard Class,AH-10465,OFF-ST-10002214,22.58,2,0,5.8708
7494,OF-2022-129357,23359862,2022-11-04,2022-11-09,Standard Class,KB-16585,OFF-PA-10003228,440.19,9,0,206.8893
7495,OF-2022-129357,56309503,2022-11-04,2022-11-09,Standard Class,KB-16585,OFF-SU-10004498,64.4,5,0,1.932
7496,OF-2022-161774,56615092,2022-11-04,2022-11-05,First Class,GT-14710,FUR-CH-10003981,899.43,5,0.3,-12.849
7497,OF-2022-161774,36466132,2022-11-04,2022-11-05,First Class,GT-14710,OFF-AR-10001446,46.2,5,0.2,5.775
7498,OF-2022-161774,66994190,2022-11-04,2022-11-05,First Class,GT-14710,OFF-PA-10000300,47.952,3,0.2,16.1838
7499,OF-2022-161774,02839227,2022-11-04,2022-11-05,First Class,GT-14710,TEC-PH-10004071,7.992,1,0.2,0.6993
7500,OF-2022-161774,86564977,2022-11-04,2022-11-05,First Class,GT-14710,OFF-PA-10003134,76.864,2,0.2,26.9024
7501,ON-2022-133361,63533974,2022-11-04,2022-11-07,First Class,AJ-10780,OFF-AR-10001919,3.76,2,0,1.0904
7502,ON-2022-133361,15384625,2022-11-04,2022-11-07,First Class,AJ-10780,OFF-AR-10003045,14.7,5,0,6.615
7503,ON-2022-133361,10896556,2022-11-04,2022-11-07,First Class,AJ-10780,OFF-AR-10003338,37.2,5,0,9.3
7504,ON-2022-133361,09874851,2022-11-04,2022-11-07,First Class,AJ-10780,TEC-AC-10003280,89.97,3,0,18.8937
7505,ON-2022-133361,83028554,2022-11-04,2022-11-07,First Class,AJ-10780,FUR-CH-10003298,261.96,2,0,23.5764
7506,ON-2022-133361,91515354,2022-11-04,2022-11-07,First Class,AJ-10780,OFF-LA-10004544,74,5,0,37
7507,ON-2022-154872,12617938,2022-11-04,2022-11-08,Standard Class,DP-13000,OFF-BI-10003007,58.17,5,0.7,-46.536
7508,ON-2022-154872,00317325,2022-11-04,2022-11-08,Standard Class,DP-13000,OFF-LA-10000973,5.04,2,0.2,1.764
7509,ON-2022-154872,76088671,2022-11-04,2022-11-08,Standard Class,DP-13000,OFF-PA-10000483,24.784,1,0.2,7.745
7510,OF-2022-102414,32225725,2022-11-05,2022-11-08,Second Class,JA-15970,TEC-PH-10002923,29.592,1,0.2,2.5893
7511,OF-2022-102414,49289115,2022-11-05,2022-11-08,Second Class,JA-15970,OFF-BI-10004465,4.752,2,0.7,-3.168
7512,OF-2022-102414,88702851,2022-11-05,2022-11-08,Second Class,JA-15970,OFF-PA-10002333,15.552,3,0.2,5.6376
7513,ON-2022-110604,54739566,2022-11-05,2022-11-10,Standard Class,JF-15295,FUR-FU-10000076,39.96,2,0,17.1828
7514,ON-2022-110604,36840456,2022-11-05,2022-11-10,Standard Class,JF-15295,FUR-CH-10002017,42.624,2,0.2,4.2624
7515,ON-2022-110604,78152558,2022-11-05,2022-11-10,Standard Class,JF-15295,FUR-CH-10004287,220.96,1,0.2,24.858
7516,ON-2022-152569,31407491,2022-11-05,2022-11-10,Standard Class,JD-16015,OFF-PA-10001736,56.704,2,0.2,19.1376
7517,ON-2022-152569,03130920,2022-11-05,2022-11-10,Standard Class,JD-16015,TEC-PH-10002185,11.12,2,0.2,3.475
7518,OF-2022-166576,90840012,2022-11-06,2022-11-08,First Class,JM-15865,OFF-ST-10002574,221.024,2,0.2,-55.256
7519,OF-2022-112865,73481850,2022-11-08,2022-11-12,Standard Class,BH-11710,TEC-AC-10000387,36.048,3,0.2,-0.9012
7520,OF-2022-117863,81405634,2022-11-08,2022-11-13,Standard Class,TS-21340,FUR-FU-10002456,14.56,2,0,6.2608
7521,OF-2022-117863,14177239,2022-11-08,2022-11-13,Standard Class,TS-21340,OFF-BI-10000605,3.048,1,0.2,1.0287
7522,OF-2022-112536,18945735,2022-11-08,2022-11-13,Standard Class,SG-20890,OFF-BI-10003712,6.874,7,0.8,-10.6547
7523,OF-2022-112536,72085576,2022-11-08,2022-11-13,Standard Class,SG-20890,OFF-BI-10002571,1.996,1,0.8,-3.2934
7524,OF-2022-112536,80256937,2022-11-08,2022-11-13,Standard Class,SG-20890,OFF-ST-10004835,8.928,2,0.2,0.6696
7525,OF-2022-159464,44657776,2022-11-08,2022-11-09,First Class,TB-21355,OFF-AP-10001492,17.24,2,0,4.4824
7526,OF-2022-159464,04167255,2022-11-08,2022-11-09,First Class,TB-21355,FUR-BO-10003546,302.94,3,0,75.735
7527,OF-2022-159464,94393457,2022-11-08,2022-11-09,First Class,TB-21355,TEC-PH-10002185,34.75,5,0,15.6375
7528,OF-2022-159464,32733631,2022-11-08,2022-11-09,First Class,TB-21355,OFF-BI-10000315,113.94,6,0,54.6912
7529,OF-2022-159464,55163600,2022-11-08,2022-11-09,First Class,TB-21355,TEC-PH-10002350,55.98,2,0,15.6744
7530,OF-2022-121643,81830429,2022-11-08,2022-11-10,First Class,AB-10105,TEC-PH-10002200,344.704,2,0.2,38.7792
7531,OF-2022-117401,60348129,2022-11-08,2022-11-12,Second Class,PP-18955,OFF-AP-10000938,706.86,7,0,197.9208
7532,OF-2022-117401,76722143,2022-11-08,2022-11-12,Second Class,PP-18955,TEC-PH-10003555,114.95,5,0,2.299
7533,OF-2022-117401,51488570,2022-11-08,2022-11-12,Second Class,PP-18955,OFF-BI-10001267,43.19,7,0,20.7312
7534,OF-2022-155642,41364645,2022-11-08,2022-11-12,Standard Class,BM-11575,FUR-FU-10004973,22.608,3,0.6,-10.1736
7535,OF-2022-155642,31986696,2022-11-08,2022-11-12,Standard Class,BM-11575,FUR-FU-10001918,1.892,1,0.6,-0.9933
7536,OF-2022-153787,84987439,2022-11-09,2022-11-13,Standard Class,AT-10735,OFF-AP-10001563,97.16,2,0,28.1764
7537,ON-2022-100048,30243163,2022-11-09,2022-11-14,Standard Class,RS-19765,OFF-AP-10001154,281.34,6,0,109.7226
7538,ON-2022-100048,35650640,2022-11-09,2022-11-14,Standard Class,RS-19765,TEC-PH-10003012,307.98,2,0,89.3142
7539,ON-2022-100048,05957740,2022-11-09,2022-11-14,Standard Class,RS-19765,TEC-AC-10001606,299.97,3,0,113.9886
7540,OF-2022-138975,74238560,2022-11-09,2022-11-13,Standard Class,SC-20380,TEC-AC-10003441,67.8,4,0,4.068
7541,OF-2022-138975,21981719,2022-11-09,2022-11-13,Standard Class,SC-20380,TEC-PH-10004389,377.97,3,0,98.2722
7542,OF-2022-138975,03217217,2022-11-09,2022-11-13,Standard Class,SC-20380,FUR-BO-10004695,1628.82,9,0,374.6286
7543,OF-2022-138975,47296689,2022-11-09,2022-11-13,Standard Class,SC-20380,OFF-PA-10000100,286.93,7,0,140.5957
7544,OF-2022-113530,81609810,2022-11-09,2022-11-11,Second Class,BC-11125,FUR-CH-10002647,681.408,12,0.2,42.588
7545,OF-2022-113530,85022273,2022-11-09,2022-11-11,Second Class,BC-11125,OFF-AR-10001315,3.52,2,0,1.0208
7546,OF-2022-113530,26954109,2022-11-09,2022-11-11,Second Class,BC-11125,OFF-AR-10000122,5.58,1,0,1.395
7547,OF-2022-113530,31965692,2022-11-09,2022-11-11,Second Class,BC-11125,TEC-AC-10001465,36.32,1,0,10.896
7548,ON-2022-120607,83395364,2022-11-09,2022-11-09,Same Day,JC-15775,OFF-PA-10003129,195.64,4,0,91.9508
7549,ON-2022-108700,91417848,2022-11-09,2022-11-13,Standard Class,PJ-18835,OFF-PA-10004733,38.016,6,0.2,13.7808
7550,OF-2022-122077,63041571,2022-11-09,2022-11-15,Standard Class,JF-15295,TEC-PH-10003811,95.992,1,0.2,9.5992
7551,OF-2022-122077,58955649,2022-11-09,2022-11-15,Standard Class,JF-15295,OFF-LA-10004178,13.216,4,0.2,4.2952
7552,OF-2022-145702,92342950,2022-11-09,2022-11-14,Second Class,AH-10075,FUR-CH-10001482,314.352,3,0.2,-35.3646
7553,OF-2022-145702,37096048,2022-11-09,2022-11-14,Second Class,AH-10075,OFF-PA-10001526,27.888,7,0.2,10.1094
7554,ON-2022-147998,84264869,2022-11-09,2022-11-14,Standard Class,SA-20830,OFF-BI-10002082,133.12,5,0.2,49.92
7555,OF-2022-127803,92988146,2022-11-09,2022-11-13,Standard Class,ND-18460,OFF-BI-10001787,26.16,4,0,12.8184
7556,OF-2022-111332,75945768,2022-11-10,2022-11-12,Second Class,NC-18340,OFF-AR-10001953,131.94,3,0,35.6238
7557,OF-2022-111332,89107409,2022-11-10,2022-11-12,Second Class,NC-18340,OFF-AR-10001374,25.92,4,0,8.2944
7558,OF-2022-111332,78903900,2022-11-10,2022-11-12,Second Class,NC-18340,OFF-ST-10003816,704.76,4,0,162.0948
7559,OF-2022-111332,03575624,2022-11-10,2022-11-12,Second Class,NC-18340,OFF-FA-10001843,7.41,3,0,3.4827
7560,OF-2022-111332,24090315,2022-11-10,2022-11-12,Second Class,NC-18340,OFF-AR-10000657,21.5,10,0,7.095
7561,OF-2022-166695,75594434,2022-11-10,2022-11-14,Standard Class,CC-12430,FUR-CH-10000225,518.272,8,0.2,-97.176
7562,OF-2022-166695,61307963,2022-11-10,2022-11-14,Standard Class,CC-12430,FUR-FU-10002191,6.98,1,0,3.3504
7563,OF-2022-166695,11011468,2022-11-10,2022-11-14,Standard Class,CC-12430,TEC-MA-10003176,343.2,1,0.2,38.61
7564,OF-2022-149468,91428007,2022-11-10,2022-11-10,Same Day,AR-10405,OFF-BI-10002225,41.28,2,0,19.8144
7565,ON-2022-166688,34878471,2022-11-10,2022-11-16,Standard Class,RD-19480,OFF-BI-10004040,8.288,2,0.2,3.0044
7566,ON-2022-166688,38073980,2022-11-10,2022-11-16,Standard Class,RD-19480,TEC-PH-10004094,1123.128,9,0.2,70.1955
7567,ON-2022-166688,78954201,2022-11-10,2022-11-16,Standard Class,RD-19480,OFF-AP-10000358,64.9,5,0,18.821
7568,OF-2022-167899,28995473,2022-11-11,2022-11-16,Standard Class,JG-15805,FUR-FU-10004071,520.05,5,0,72.807
7569,OF-2022-167899,58078357,2022-11-11,2022-11-16,Standard Class,JG-15805,OFF-AR-10001988,17.97,3,0,5.2113
7570,ON-2022-150595,22592404,2022-11-12,2022-11-16,Standard Class,LE-16810,FUR-CH-10000513,181.986,2,0.3,-54.5958
7571,ON-2022-150595,63836008,2022-11-12,2022-11-16,Standard Class,LE-16810,OFF-BI-10003274,1.592,2,0.8,-2.6268
7572,ON-2022-150595,99998551,2022-11-12,2022-11-16,Standard Class,LE-16810,OFF-SU-10000381,22.344,3,0.2,2.5137
7573,OF-2022-153080,14511615,2022-11-12,2022-11-15,Second Class,EH-13945,TEC-AC-10002331,68.46,7,0,25.3302
7574,ON-2022-151127,83813578,2022-11-12,2022-11-15,First Class,RL-19615,OFF-AR-10002445,49.56,7,0,18.8328
7575,OF-2022-130106,29849940,2022-11-12,2022-11-16,Standard Class,VF-21715,OFF-AR-10003651,9.84,3,0,2.8536
7576,OF-2022-130106,15602679,2022-11-12,2022-11-16,Standard Class,VF-21715,OFF-AR-10003732,2.78,1,0,0.7228
7577,OF-2022-167003,17097668,2022-11-13,2022-11-19,Standard Class,VS-21820,FUR-TA-10001520,171.288,3,0.2,-6.4233
7578,OF-2022-164042,73968702,2022-11-13,2022-11-17,Standard Class,KL-16645,OFF-FA-10000840,1.824,2,0.2,0.6156
7579,OF-2022-164042,68836000,2022-11-13,2022-11-17,Standard Class,KL-16645,OFF-AP-10001947,18.32,5,0.8,-46.716
7580,OF-2022-164042,22544880,2022-11-13,2022-11-17,Standard Class,KL-16645,OFF-ST-10002301,48.816,3,0.2,-11.5938
7581,OF-2022-164042,08162735,2022-11-13,2022-11-17,Standard Class,KL-16645,OFF-BI-10001922,1.188,1,0.8,-1.9602
7582,OF-2022-161088,72157662,2022-11-15,2022-11-19,Standard Class,MH-18115,OFF-BI-10002824,29.84,2,0,13.428
7583,OF-2022-120168,13795377,2022-11-15,2022-11-15,Same Day,TB-21625,OFF-BI-10004519,663.92,5,0.2,207.475
7584,OF-2022-120168,27643817,2022-11-15,2022-11-15,Same Day,TB-21625,TEC-AC-10002167,120,8,0,13.2
7585,OF-2022-120168,75869628,2022-11-15,2022-11-15,Same Day,TB-21625,OFF-FA-10000936,3.29,1,0,1.4805
7586,OF-2022-120168,43830572,2022-11-15,2022-11-15,Same Day,TB-21625,FUR-FU-10000732,18.84,3,0,6.0288
7587,OF-2022-112473,59010898,2022-11-15,2022-11-22,Standard Class,JL-15505,OFF-ST-10002182,50.136,3,0.2,-11.2806
7588,OF-2022-123687,35618669,2022-11-16,2022-11-19,First Class,KC-16675,OFF-AP-10002670,208.44,3,0,62.532
7589,OF-2022-123687,20068115,2022-11-16,2022-11-19,First Class,KC-16675,OFF-SU-10004498,25.76,2,0,0.7728
7590,OF-2022-152968,14443930,2022-11-16,2022-11-20,Standard Class,BM-11785,TEC-AC-10000521,23.08,2,0,6.924
7591,OF-2022-107853,23527844,2022-11-16,2022-11-21,Standard Class,CD-11920,OFF-PA-10000520,12.96,2,0,6.2208
7592,ON-2022-132297,26552877,2022-11-17,2022-11-23,Standard Class,DW-13480,OFF-BI-10003364,58.34,2,0,28.0032
7593,ON-2022-132297,25382993,2022-11-17,2022-11-23,Standard Class,DW-13480,TEC-PH-10002834,539.97,3,0,134.9925
7594,OF-2022-160458,86223718,2022-11-17,2022-11-19,Second Class,EH-13945,OFF-PA-10001166,25.92,5,0.2,9.072
7595,OF-2022-134152,97543011,2022-11-17,2022-11-21,Standard Class,RP-19855,TEC-AC-10004510,98.16,6,0,9.816
7596,OF-2022-134152,06109219,2022-11-17,2022-11-21,Standard Class,RP-19855,OFF-AR-10004062,31.44,3,0,7.86
7597,ON-2022-116897,47509750,2022-11-17,2022-11-19,First Class,JG-15160,FUR-FU-10004963,35,4,0,14.7
7598,ON-2022-116897,93590381,2022-11-17,2022-11-19,First Class,JG-15160,OFF-ST-10000025,477.15,5,0,28.629
7599,ON-2022-116897,30610544,2022-11-17,2022-11-19,First Class,JG-15160,TEC-PH-10004389,302.376,3,0.2,22.6782
7600,OF-2022-136882,84850259,2022-11-17,2022-11-24,Standard Class,DN-13690,FUR-FU-10003664,477.3,5,0,138.417
7601,OF-2022-151855,72208220,2022-11-17,2022-11-24,Standard Class,BW-11110,TEC-AC-10002380,27.192,3,0.2,0.3399
7602,OF-2022-151855,12846787,2022-11-17,2022-11-24,Standard Class,BW-11110,OFF-BI-10004209,12.06,5,0.7,-10.05
7603,OF-2022-140088,06215490,2022-11-18,2022-11-20,Second Class,PO-18865,FUR-CH-10000863,301.96,2,0,33.2156
7604,ON-2022-112613,02199205,2022-11-18,2022-11-22,Standard Class,JH-15910,TEC-PH-10001536,54.368,4,0.2,4.0776
7605,OF-2022-141572,13907392,2022-11-18,2022-11-21,Second Class,LO-17170,FUR-FU-10001185,247.44,8,0,101.4504
7606,ON-2022-118556,58764460,2022-11-18,2022-11-23,Second Class,TH-21235,FUR-CH-10001146,106.869,3,0.3,-29.0073
7607,ON-2022-118556,56126817,2022-11-18,2022-11-23,Second Class,TH-21235,OFF-BI-10004364,3.564,3,0.8,-6.237
7608,OF-2022-145765,49359839,2022-11-18,2022-11-23,Standard Class,CM-11815,TEC-PH-10001305,195.96,5,0.2,19.596
7609,OF-2022-145765,10433486,2022-11-18,2022-11-23,Standard Class,CM-11815,OFF-PA-10001534,15.552,3,0.2,5.4432
7610,OF-2022-145765,33979280,2022-11-18,2022-11-23,Standard Class,CM-11815,TEC-AC-10000844,271.968,4,0.2,54.3936
7611,OF-2022-100055,58789029,2022-11-18,2022-11-22,Standard Class,MD-17860,FUR-FU-10001473,27.46,2,0,9.8856
7612,OF-2022-100055,07679331,2022-11-18,2022-11-22,Standard Class,MD-17860,OFF-AP-10001469,125.13,3,0,36.2877
7613,OF-2022-161340,28371898,2022-11-18,2022-11-22,Standard Class,AM-10360,OFF-PA-10002464,13.872,3,0.2,5.0286
7614,OF-2022-161340,30033993,2022-11-18,2022-11-22,Standard Class,AM-10360,FUR-BO-10004709,115.96,4,0.5,-64.9376
7615,OF-2022-104745,39489339,2022-11-19,2022-11-25,Standard Class,GT-14755,OFF-PA-10002036,25.92,5,0.2,9.396
7616,OF-2022-104745,11011326,2022-11-19,2022-11-25,Standard Class,GT-14755,OFF-ST-10002205,53.424,3,0.2,4.6746
7617,OF-2022-168739,61957667,2022-11-19,2022-11-26,Standard Class,HZ-14950,FUR-FU-10003919,65.424,4,0.6,-52.3392
7618,OF-2022-144568,65054923,2022-11-19,2022-11-23,Standard Class,JO-15550,OFF-FA-10004395,23.55,5,0,1.1775
7619,OF-2022-121580,91569444,2022-11-19,2022-11-25,Standard Class,ML-17410,OFF-BI-10000632,43.41,1,0,19.9686
7620,OF-2022-121580,43175073,2022-11-19,2022-11-25,Standard Class,ML-17410,FUR-FU-10003981,6.24,3,0,2.6208
7621,OF-2022-121580,71245696,2022-11-19,2022-11-25,Standard Class,ML-17410,OFF-AP-10001564,465.16,2,0,120.9416
7622,OF-2022-121580,60333235,2022-11-19,2022-11-25,Standard Class,ML-17410,OFF-PA-10004082,7.98,1,0,3.99
7623,OF-2022-125472,93107629,2022-11-20,2022-11-21,First Class,BD-11725,FUR-BO-10000330,241.96,2,0,33.8744
7624,OF-2022-125472,91860504,2022-11-20,2022-11-21,First Class,BD-11725,OFF-BI-10000591,3.89,1,0,1.8672
7625,OF-2022-125472,90277492,2022-11-20,2022-11-21,First Class,BD-11725,FUR-FU-10001731,8.01,3,0,3.0438
7626,OF-2022-121125,12224005,2022-11-20,2022-11-24,Standard Class,MG-17890,TEC-PH-10001619,156.792,1,0.2,17.6391
7627,OF-2022-121125,17652267,2022-11-20,2022-11-24,Standard Class,MG-17890,TEC-AC-10002323,35.36,2,0.2,-3.094
7628,OF-2022-121125,98303278,2022-11-20,2022-11-24,Standard Class,MG-17890,FUR-FU-10000820,13.592,1,0.2,-0.3398
7629,OF-2022-120614,10379452,2022-11-20,2022-11-25,Standard Class,SM-20950,OFF-PA-10004911,37.52,4,0,18.0096
7630,OF-2022-142461,58083104,2022-11-20,2022-11-24,Second Class,KT-16480,FUR-BO-10001811,204.6664,1,0.32,-6.0196
7631,OF-2022-116498,67353224,2022-11-20,2022-11-24,Standard Class,KA-16525,OFF-AR-10003405,35.1,6,0,10.179
7632,ON-2022-112928,96663345,2022-11-22,2022-11-26,Second Class,BB-10990,OFF-AP-10002287,17.48,5,0.2,1.311
